t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
0.34,person,581,289,15,39,20.92307692307693,22.62461280822754,1.7015358851506086,nan,3.3115232467651365,0.6,nan
0.8800000000000004,person,584,259,13,39,20.92307692307693,22.5116024017334,1.588525478656468,nan,0.8439433712507294,0.6,0.4
2.580000000000002,stop sign,558,249,22,20,18.000000000000007,30.580848693847656,12.58084869384765,30.49411964416504,6.164781989649488,0.6,0.29500000000000004
2.600000000000002,stop sign,558,249,22,21,17.14285714285715,30.456336975097656,13.313479832240507,30.052175521850586,6.186340960475762,0.6,0.3055016579627991
2.620000000000002,stop sign,558,249,22,20,18.000000000000007,30.331790924072266,12.331790924072259,30.271533966064453,6.169935549124298,0.6,0.31001423673629763
2.800000000000002,stop sign,561,243,24,23,15.652173913043484,29.228063583374023,13.57588967033054,29.20563507080078,5.90650827427984,0.6,0.3145762127017975
2.820000000000002,stop sign,561,243,23,23,15.652173913043484,29.11028289794922,13.458108984905735,29.001399993896484,5.877705051511099,0.6,0.31104302694034575
2.840000000000002,stop sign,562,242,24,22,16.36363636363637,28.990449905395508,12.626813541759137,29.001399993896484,5.84907182696497,0.6,0.30730830036344525
2.860000000000002,stop sign,562,242,24,22,16.36363636363637,28.873743057250977,12.510106693614606,28.80000114440918,5.820528767350425,0.6,0.3059554883034992
2.880000000000002,stop sign,561,242,25,22,16.36363636363637,28.7578125,12.39417613636363,29.001399993896484,5.791789605544443,0.6,0.302510971996623
2.900000000000002,stop sign,561,241,26,23,15.652173913043484,28.642507553100586,12.990333640057102,29.001399993896484,5.7633858504934485,0.6,0.30259735844672364
2.920000000000002,stop sign,562,242,26,22,16.36363636363637,28.52690315246582,12.16326678882945,28.80000114440918,5.7347715110347135,0.6,0.3897384626020834
2.940000000000002,stop sign,563,242,25,21,17.14285714285715,28.411808013916016,11.268950871058866,28.405481338500977,5.706223551817227,0.6,0.361159054005632
2.960000000000002,stop sign,562,242,27,21,17.14285714285715,28.299423217773438,11.156566074916288,28.21224594116211,5.677767986656081,0.6,0.3387585772028987
2.980000000000002,stop sign,563,242,26,22,16.36363636363637,28.186561584472656,11.822925220836286,27.833559036254883,5.64924246662149,0.6,0.3230782434409854
3.000000000000002,stop sign,563,242,26,22,16.36363636363637,28.074861526489258,11.711225162852887,28.021623611450195,5.62026072587233,0.6,0.3086873967991469
3.0200000000000022,stop sign,563,242,26,22,16.36363636363637,27.96381950378418,11.60018314014781,28.21224594116211,5.591683595765611,0.6,0.2997285391571461
3.1000000000000023,stop sign,565,242,26,23,15.652173913043484,27.523162841796875,11.870988928753391,27.648000717163086,5.478629612935546,0.6,0.29459497988001876
3.1400000000000023,stop sign,566,242,26,24,15.000000000000005,27.306140899658203,12.306140899658198,26.92987060546875,5.422766250179652,0.6,0.287654744206304
