t,cls,x,y,w,h,s_stereo_m,s_depth_m,err_stereo_depth_m,s_pinhole_m,ego_v_mps,mu
6.95999999999994,stop sign,634,223,43,43,15.026087760925293,14.912487030029297,0.1136007308959961,8.372093023255816,1.907793265714867,0.2
6.979999999999939,stop sign,634,223,43,43,14.864517211914062,14.87508487701416,-0.010567665100097656,8.372093023255816,1.8977618187827456,0.2
6.999999999999939,stop sign,634,223,44,43,14.811429023742676,14.837682723999023,-0.026253700256347656,8.372093023255816,1.8878371918556724,0.2
7.019999999999938,stop sign,635,223,44,43,14.758719444274902,14.800370216369629,-0.04165077209472656,8.372093023255816,1.8780750570669702,0.2
7.039999999999938,stop sign,635,223,44,43,14.70638370513916,14.763565063476562,-0.057181358337402344,8.372093023255816,1.8682360425620919,0.2
7.059999999999937,stop sign,635,223,44,44,14.70638370513916,14.726818084716797,-0.02043437957763672,8.181818181818185,1.858403651597498,0.2
7.079999999999937,stop sign,636,223,45,44,14.654417991638184,14.689743995666504,-0.03532600402832031,8.181818181818185,1.8486290726587578,0.2
7.099999999999937,stop sign,636,223,45,43,14.60281753540039,14.65368366241455,-0.050866127014160156,8.372093023255816,1.8390142996753365,0.2
7.119999999999936,stop sign,637,223,44,43,14.60281753540039,14.617622375488281,-0.014804840087890625,8.372093023255816,1.8294170783743149,0.2
7.139999999999936,stop sign,637,223,44,43,14.500699996948242,14.58180046081543,-0.0811004638671875,8.372093023255816,1.819878750991661,0.2
7.159999999999935,stop sign,637,222,44,44,14.450175285339355,14.546276092529297,-0.0961008071899414,8.181818181818185,1.8103793568837427,0.2
7.179999999999935,stop sign,637,222,45,44,14.500699996948242,14.510513305664062,-0.009813308715820312,8.181818181818185,1.8010435974338308,0.2
7.1999999999999345,stop sign,637,222,45,44,14.450175285339355,14.475227355957031,-0.02505207061767578,8.181818181818185,1.7915510638487468,0.2
7.219999999999934,stop sign,638,222,45,44,14.40000057220459,14.43982219696045,-0.039821624755859375,8.181818181818185,1.7824418197860668,0.2
7.239999999999934,stop sign,639,222,44,44,14.350173950195312,14.40489387512207,-0.05471992492675781,8.181818181818185,1.7731413862749323,0.2
7.259999999999933,stop sign,640,222,43,44,14.350173950195312,14.370024681091309,-0.019850730895996094,8.181818181818185,1.7639927015470818,0.2
7.279999999999933,stop sign,641,222,43,44,14.251546859741211,14.335156440734863,-0.08360958099365234,8.181818181818185,1.7550621611095636,0.2
7.299999999999932,stop sign,641,222,43,44,14.300690650939941,14.300764083862305,-7.343292236328125e-05,8.181818181818185,1.7460604429612352,0.2
7.319999999999932,stop sign,641,222,44,45,14.251546859741211,14.266134262084961,-0.01458740234375,8.000000000000002,1.7371081022005737,0.2
7.3399999999999315,stop sign,641,221,45,45,14.154267311096191,14.232040405273438,-0.0777730941772461,8.000000000000002,1.72830036482462,0.2
7.359999999999931,stop sign,641,221,45,45,14.202740669250488,14.198124885559082,0.00461578369140625,8.000000000000002,1.7195095493071908,0.2
7.379999999999931,stop sign,642,221,45,46,14.154267311096191,14.164091110229492,-0.009823799133300781,7.826086956521742,1.71064825353276,0.2
7.39999999999993,stop sign,642,221,45,45,14.010811805725098,14.130533218383789,-0.1197214126586914,8.000000000000002,1.7019305753355147,0.2
7.41999999999993,stop sign,642,221,45,45,14.154267311096191,14.097095489501953,0.05717182159423828,8.000000000000002,1.693342248690163,0.2
7.439999999999929,stop sign,643,221,45,45,13.963637351989746,14.063597679138184,-0.0999603271484375,8.000000000000002,1.6846982652537816,0.2
7.459999999999929,stop sign,644,221,45,45,13.916779518127441,14.030278205871582,-0.11349868774414062,8.000000000000002,1.676055386364112,0.2
7.4799999999999285,stop sign,644,220,45,46,14.058305740356445,13.99755573272705,0.06075000762939453,7.826086956521742,1.667551069220397,0.2
7.499999999999928,stop sign,645,220,44,46,13.870234489440918,13.964832305908203,-0.09459781646728516,7.826086956521742,1.6589853545792683,0.2
7.519999999999928,stop sign,644,220,46,46,13.870234489440918,13.932229042053223,-0.06199455261230469,7.826086956521742,1.6504043961350991,0.2
7.539999999999927,stop sign,644,219,46,46,13.870234489440918,13.900101661682129,-0.029867172241210938,7.826086956521742,1.641204950047344,0.2
7.559999999999927,stop sign,644,219,46,46,13.732451438903809,13.8678560256958,-0.1354045867919922,7.826086956521742,1.6328768353618281,0.2
7.579999999999926,stop sign,645,219,47,47,13.824000358581543,13.835311889648438,-0.011311531066894531,7.659574468085109,1.624664170031553,0.2
7.599999999999926,stop sign,645,218,47,47,13.77807331085205,13.80360221862793,-0.025528907775878906,7.659574468085109,1.6162620173177542,0.2
7.6199999999999255,stop sign,646,218,47,47,13.732451438903809,13.771594047546387,-0.039142608642578125,7.659574468085109,1.608119030224127,0.2
7.639999999999925,stop sign,646,218,47,47,13.732451438903809,13.740034103393555,-0.007582664489746094,7.659574468085109,1.5999766958967623,0.2
7.659999999999925,stop sign,647,218,46,47,13.642106056213379,13.708502769470215,-0.06639671325683594,7.659574468085109,1.5917181558113989,0.2
