t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
3.3200000000000025,person,613,277,10,24,34.00000000000001,18.956811904907227,15.04318809509278,nan,5.092009705939922,0.2,0.777647501255753
3.3400000000000025,stop sign,568,241,28,25,14.400000000000004,26.457788467407227,12.057788467407223,26.75613021850586,5.047436689774138,0.2,0.627647501255753
3.3600000000000025,stop sign,569,241,28,25,14.400000000000004,26.356639862060547,11.956639862060543,26.24810218811035,5.018555964240426,0.2,0.5166294986188189
3.3800000000000026,stop sign,569,241,27,25,14.400000000000004,26.257965087890625,11.857965087890621,26.083019256591797,4.991249857397882,0.2,0.4350662325745665
3.4000000000000026,stop sign,569,241,28,25,14.400000000000004,26.158632278442383,11.758632278442379,26.24810218811035,4.964291979630469,0.2,0.3779719463435898
3.4000000000000026,person,616,274,11,29,28.137931034482765,18.575908660888672,9.562022373594093,nan,4.964291979630469,0.2,0.3779719463435898
3.4200000000000026,stop sign,570,241,27,25,14.400000000000004,26.059986114501953,11.65998611450195,26.083019256591797,4.923544290250416,0.2,0.2965924443318112
3.4400000000000026,stop sign,570,241,27,25,14.400000000000004,25.962623596191406,11.562623596191402,26.083019256591797,4.8963347219351805,0.2,0.28104029457366114
3.4600000000000026,stop sign,570,241,28,24,15.000000000000005,25.865198135375977,10.865198135375971,26.083019256591797,4.870703552065109,0.2,0.27015378974295606
3.4800000000000026,stop sign,571,241,27,24,15.000000000000005,25.768341064453125,10.76834106445312,26.083019256591797,4.844797833467057,0.2,0.3332220458159036
3.5000000000000027,stop sign,573,241,27,25,14.400000000000004,25.670291900634766,11.270291900634762,25.75900650024414,4.819258966185774,0.2,0.37736982506696687
3.5200000000000027,stop sign,573,241,27,25,14.400000000000004,25.575191497802734,11.17519149780273,25.75900650024414,4.793528460492196,0.2,0.3357664464069308
3.5400000000000027,stop sign,573,241,26,25,14.400000000000004,25.481225967407227,11.081225967407223,25.600000381469727,4.768180093781685,0.2,0.37561412679225514
3.5600000000000027,stop sign,574,241,26,25,14.400000000000004,25.385976791381836,10.985976791381832,25.287805557250977,4.7428258573824,0.2,0.33278476813385105
3.5800000000000027,stop sign,574,241,26,25,14.400000000000004,25.292457580566406,10.892457580566402,25.44294548034668,4.717704600671,0.2,0.30195247265959235
3.6000000000000028,stop sign,575,240,27,25,14.400000000000004,25.197715759277344,10.79771575927734,24.98313331604004,4.692367266320684,0.2,0.28036986582761125
3.6200000000000028,stop sign,574,240,27,25,14.400000000000004,25.106311798095703,10.7063117980957,25.287805557250977,4.667146280780054,0.2,0.26360436434844714
3.640000000000003,stop sign,575,240,27,25,14.400000000000004,25.0130615234375,10.613061523437496,25.287805557250977,4.641745079709094,0.2,0.3200351745755445
3.660000000000003,stop sign,576,240,26,25,14.400000000000004,24.920822143554688,10.520822143554684,24.685714721679688,4.616753413664919,0.2,0.29219128346539336
3.680000000000003,stop sign,576,240,26,25,14.400000000000004,24.829687118530273,10.42968711853027,25.134546279907227,4.591478757775025,0.2,0.33370629508562644
3.700000000000003,stop sign,577,240,26,25,14.400000000000004,24.737777709960938,10.337777709960934,24.53964614868164,4.566658765496532,0.2,0.3017610678224507
3.720000000000003,stop sign,578,240,26,25,14.400000000000004,24.646343231201172,10.246343231201168,24.833534240722656,4.54197671043071,0.2,0.2762011248274764
3.740000000000003,stop sign,578,240,26,25,14.400000000000004,24.5565185546875,10.156518554687496,24.833534240722656,4.517455499825121,0.2,0.32405633041092596
3.760000000000003,stop sign,579,240,26,25,14.400000000000004,24.466039657592773,10.06603965759277,24.25263214111328,4.493134225687717,0.2,0.2925865969675798
3.780000000000003,stop sign,579,240,25,25,14.400000000000004,24.37710952758789,9.977109527587887,24.685714721679688,4.46892441658921,0.2,0.32951644809371367
3.800000000000003,stop sign,580,240,25,25,14.400000000000004,24.28752326965332,9.887523269653316,24.111629486083984,4.4448968109782445,0.2,0.2956298910173604
3.820000000000003,stop sign,580,239,25,26,13.84615384615385,24.19960594177246,10.35345209561861,24.111629486083984,4.420936064144856,0.2,0.2689315930818499
